1n,2n,3n,4n,5n,6r,7r,8r,9r,10r,11r,12n,13n,14n,15n,16n,17n,18n,19n,20n,21n,22n,23n,24n,25n,26n,27n,28n,29n,30n,31n,32n,33n,34n,35n,36r,37r,38r,39r,40r,41r,42r,43r,44r,45r,46r,47r,48r,49r,50r,51r,52r,53r,54r,55r,56r,57r,58r,59r,60r,61r,62r,63r,64r,65r,66r,67r,68r,69r,70r,71r,72r,73r,74r,75r,76r,77r,78r,79r,80r,81r,82r,83r,84n,85n,86n,87n,88n,89n,90r,91r,92r,93r,94r,95r,96r,97r,98r,99r,100r,101r
0.06663742,0.4236387,0.09797981,0.2338192,0.4452382,0.6511199,0.6625855,0.5878968,0.6997737,0.6363555,0.5284935,0.3800296,0.6932805,0.5362083,0.6525766,0.5356429,0.5353736,0.7564608,0.6646127,0.5980389,0.6632683,0.6339174,0.3521154,0.1751006,0.2315527,0.1710733,0.2535185,0.07925701,0.07092779,0.4345435,0.381227,0.7213637,0.5773946,0.7816487,0.7661745,0.5412256,0.4948412,0.6280065,0.6013016,0.4403132,0.6002704,0.534923,0.5445949,0.4009885,0.4453063,0.619812,0.6395503,0.1050877,0.2284094,0.3441156,0.3969822,0.5091075,0.5696937,0.4066412,0.4518906,0.4128871,0.6601381,0.5670342,0.6836789,0.288524,0.5456843,0.6699112,0.4032066,0.5783385,0.2020428,0.2382263,0.5699759,0.7337289,0.02806131,0.3054818,0.2829444,0.3670945,0.5255338,0.3513024,0.6226106,0.7068133,0.6308153,0.5823243,0.6995692,0.6158553,0.1667732,0.6358713,0.4848498,0.6882978,0.2783187,0.6194818,0.2706378,0.5840165,0.7267642,0.1476385,0.0746807,0.6379905,0.7657328,0.6379426,0.675618,0.7253777,0.6248565,0.5554015,0.7865001,0.8128818,0.5504339
0.07313143,0.4042323,0.1001006,0.2358665,0.4812967,0.6481504,0.6680423,0.5747545,0.7096803,0.63265,0.5328013,0.3779948,0.6843736,0.5290439,0.6496015,0.5359895,0.535303,0.7485773,0.6623806,0.6003874,0.6626761,0.6548865,0.3333854,0.185906,0.2229338,0.1823101,0.2429053,0.06246137,0.05495876,0.4303266,0.3614109,0.7054958,0.5766236,0.7784047,0.757111,0.5366002,0.4970855,0.6346065,0.6024696,0.4354268,0.6044935,0.5354974,0.5452027,0.3984891,0.4382192,0.6150802,0.636274,0.08944981,0.2326275,0.3529231,0.4184456,0.512292,0.5739877,0.4189848,0.4185772,0.4072584,0.6367708,0.6180682,0.6822619,0.3126547,0.5252995,0.6765528,0.4295744,0.6371142,0.2080582,0.1549691,0.4917408,0.7165817,0.03374267,0.3107555,0.2650892,0.3427244,0.521163,0.3612471,0.6197711,0.7315183,0.6248447,0.5934728,0.7078623,0.6769586,0.2062003,0.6356163,0.4762938,0.6782218,0.3099051,0.6109064,0.2692664,0.5765442,0.7073213,0.1348722,0.06764458,0.6249502,0.7588488,0.6442897,0.6656252,0.7246193,0.6218826,0.5515053,0.7857198,0.8141733,0.5529599
0.07979851,0.3957967,0.1017202,0.2368587,0.4997638,0.6466166,0.6785309,0.5693857,0.7128533,0.6281248,0.5372,0.3792903,0.6890656,0.5312123,0.6457547,0.5360693,0.5350355,0.7524936,0.6582821,0.6010994,0.6628428,0.664432,0.3394771,0.1993115,0.2287727,0.1834648,0.2348019,0.04578402,0.05929753,0.4257935,0.3715641,0.708254,0.5767455,0.7752163,0.7621261,0.5328308,0.5011955,0.6304268,0.6031102,0.4306421,0.6082453,0.5367497,0.5448627,0.3972158,0.4404607,0.6163637,0.6308812,0.08619928,0.2307314,0.3569927,0.4139458,0.5182412,0.5806997,0.42491,0.4097179,0.4074204,0.6268842,0.6391855,0.6799829,0.3363696,0.5166816,0.6822767,0.4784123,0.6548803,0.2049074,0.1773597,0.5176107,0.7058568,0.01413909,0.3050808,0.2706029,0.3313524,0.5174761,0.3659041,0.6188316,0.7269005,0.6217005,0.5975716,0.7131388,0.6919719,0.1859204,0.6397046,0.4677302,0.6851233,0.3359437,0.6164253,0.2690532,0.5709041,0.7011259,0.1177095,0.0577159,0.6011289,0.7411557,0.6420058,0.6713476,0.7254658,0.6187198,0.5517088,0.7864507,0.8155206,0.5520128
0.08628601,0.3886529,0.1036764,0.2349823,0.517934,0.6497026,0.6733083,0.5641382,0.7159122,0.6304519,0.5412549,0.3792807,0.6796286,0.5274534,0.6478192,0.536239,0.5352158,0.7446238,0.6602451,0.5997564,0.6626559,0.6444502,0.3365719,0.1943358,0.2179065,0.1809308,0.2391064,0.02897055,0.06570876,0.4281138,0.3505061,0.7121454,0.5750076,0.7768152,0.751673,0.5351102,0.4990183,0.6329734,0.6018619,0.4258761,0.6063236,0.5383935,0.544724,0.3962944,0.4424975,0.6159776,0.6328429,0.08115537,0.2346388,0.3485763,0.4079863,0.5154212,0.5773339,0.4129437,0.4284095,0.4068659,0.6216887,0.6614944,0.674182,0.363685,0.5349019,0.6803011,0.4567002,0.6188908,0.208012,0.1966795,0.5033092,0.7246564,0.01679255,0.3100941,0.2778107,0.354817,0.5193644,0.3701039,0.6178681,0.7219635,0.6277232,0.6018814,0.7116118,0.6586291,0.2283711,0.645164,0.4718454,0.6817783,0.3224429,0.6132737,0.2694629,0.5738141,0.6958362,0.1249437,0.06318716,0.6422004,0.7510455,0.6392375,0.6607758,0.7228895,0.6203737,0.5518064,0.78671,0.8147406,0.5503798
0.09889654,0.3720417,0.1060217,0.2388664,0.535803,0.6419853,0.693002,0.5521577,0.7221034,0.625857,0.5451204,0.3866587,0.6749319,0.5237225,0.6433408,0.5363289,0.5350349,0.7413471,0.6516351,0.6072127,0.6624517,0.6737422,0.3298652,0.2024388,0.2047538,0.1719305,0.2306907,0.0138387,0.0519383,0.4240713,0.3390237,0.6900731,0.5713885,0.7718135,0.7444547,0.5309147,0.5057924,0.6381876,0.6036253,0.4210325,0.6115858,0.5398479,0.5448946,0.3953495,0.4362833,0.6094311,0.6296977,0.06676387,0.2381334,0.3680739,0.4266338,0.5210297,0.5882329,0.4335318,0.4009666,0.4091116,0.6039992,0.722452,0.6375746,0.423671,0.5037915,0.682379,0.5005385,0.670528,0.1902706,0.1319119,0.4819825,0.670907,0.06373099,0.3103816,0.2603135,0.3155981,0.5145467,0.3785318,0.6142837,0.7403163,0.6186376,0.6112437,0.6926011,0.7224118,0.2800356,0.6576312,0.4558392,0.6669492,0.3801263,0.6084036,0.2726324,0.5683301,0.6913041,0.1048703,0.04708751,0.5757267,0.7081581,0.6451951,0.6449119,0.7204096,0.6152387,0.5540733,0.78463,0.8176987,0.5577222
0.09168643,0.3822362,0.1084169,0.2401041,0.5533078,0.6436345,0.6835117,0.5582904,0.718742,0.6235647,0.553405,0.3821625,0.6698892,0.5249241,0.6406158,0.5365173,0.5349472,0.7359465,0.654152,0.6033784,0.6622846,0.6889826,0.320642,0.2024628,0.212666,0.1774091,0.2212321,0.0159609,0.04654322,0.4224635,0.3140371,0.695709,0.5733224,0.7736133,0.7385114,0.5319387,0.502906,0.636462,0.6047516,0.4162805,0.614601,0.5424319,0.545048,0.3944764,0.4330473,0.6132814,0.6261095,0.07625868,0.2391479,0.3607564,0.4310697,0.5235878,0.5848221,0.4332457,0.3840425,0.4127612,0.6153263,0.6830726,0.6528962,0.3906531,0.4973301,0.6811301,0.5190799,0.6937931,0.1797449,0.1069996,0.4724999,0.6955627,0.04819536,0.3134684,0.2679142,0.307928,0.5132875,0.3742841,0.6154333,0.7360883,0.615483,0.6065366,0.6501549,0.7152625,0.253393,0.6614621,0.4636427,0.6706867,0.3647669,0.6057001,0.279575,0.5656397,0.6875483,0.1098215,0.04332516,0.561976,0.7208805,0.6456004,0.6504698,0.713041,0.6169297,0.5556145,0.7812626,0.8161286,0.5552848
0.1057611,0.3775042,0.1101372,0.2376852,0.5704839,0.6451178,0.6883402,0.5457669,0.7248549,0.6210908,0.5493428,0.3796837,0.6649085,0.5260885,0.6376231,0.5364182,0.534848,0.7384176,0.656177,0.6053659,0.6621172,0.6817298,0.3256691,0.1975547,0.1982446,0.1647472,0.225961,0.03446449,0.04225679,0.4231185,0.3266813,0.7014788,0.5693651,0.7697932,0.7331585,0.531266,0.5048064,0.6403078,0.604223,0.4117202,0.6099589,0.5413442,0.5450324,0.3938054,0.4347571,0.6109342,0.6268542,0.07200038,0.2365376,0.3645622,0.4227898,0.5260379,0.5914357,0.4318675,0.3921076,0.4116319,0.5874177,0.7027451,0.6640421,0.4523512,0.5096115,0.6788457,0.533067,0.6834443,0.1977694,0.07949992,0.4642706,0.67451,0.0763571,0.3081746,0.2682693,0.3233067,0.5160246,0.3823515,0.6166071,0.7442153,0.61207,0.6162644,0.6641914,0.7052432,0.3089555,0.6517837,0.4596385,0.6748337,0.3499966,0.6029661,0.2755947,0.5629314,0.6835003,0.1000089,0.05050172,0.5906717,0.7325814,0.6463548,0.655556,0.7172273,0.6133989,0.552673,0.7831948,0.8168877,0.5590761
0.1121182,0.3692097,0.1132692,0.2437738,0.6038491,0.6370344,0.6975573,0.5391811,0.7275316,0.6163712,0.5641925,0.3926654,0.6599131,0.522375,0.6342588,0.5368118,0.5347471,0.7315564,0.6465681,0.608969,0.6620408,0.6953622,0.3092409,0.1950789,0.1901468,0.1404295,0.2163736,0.07140811,0.03858735,0.4224461,0.2744816,0.6840934,0.5697076,0.7676105,0.7302616,0.5304649,0.5064993,0.6424722,0.6052739,0.4072796,0.6131462,0.544201,0.5444682,0.3917906,0.4310089,0.6074364,0.6251651,0.05229741,0.2408359,0.3714299,0.4349135,0.5281826,0.5972629,0.4339772,0.3704733,0.414097,0.5648309,0.7568622,0.6225188,0.4826151,0.4915648,0.6708248,0.5435699,0.7016341,0.1589065,0.05429701,0.4480273,0.6272662,0.09630164,0.3032779,0.2732942,0.3050865,0.5107641,0.3942794,0.6130407,0.7515345,0.6088018,0.6215823,0.66618,0.7339216,0.3368405,0.6504393,0.4523015,0.65611,0.396185,0.5998967,0.2849002,0.5601945,0.6798181,0.09456881,0.0534445,0.5490822,0.6594601,0.6408861,0.6402368,0.7087559,0.6113033,0.5575756,0.7727943,0.8191214,0.5657349
0.1183944,0.3675826,0.1183984,0.2455147,0.6203821,0.6387406,0.7018,0.5327334,0.7299414,0.6187195,0.5561818,0.4110894,0.6547344,0.5208137,0.6307127,0.536616,0.5348467,0.7341481,0.648752,0.6106399,0.661668,0.7009308,0.3152601,0.1821557,0.1812282,0.1492029,0.2114069,0.05209185,0.03255229,0.4270914,0.3007193,0.6740761,0.5678917,0.7650287,0.7294974,0.5299484,0.5076377,0.6446553,0.6062518,0.3982506,0.617168,0.5437835,0.5442395,0.3929724,0.4284816,0.6036229,0.6223183,0.0629542,0.2408534,0.3749073,0.4426976,0.5303897,0.5996753,0.4301592,0.3675376,0.4177521,0.5497699,0.7716489,0.6177902,0.5139792,0.4858874,0.6755559,0.5595177,0.7066498,0.1608448,0.02658668,0.4384623,0.6651879,0.08794351,0.2978596,0.2691526,0.3115515,0.5091419,0.3904486,0.6101785,0.7480628,0.601714,0.632526,0.7018452,0.7282543,0.3995848,0.661836,0.4487202,0.6632751,0.4288045,0.5936296,0.2921343,0.5544311,0.6733215,0.08606122,0.04429387,0.5545865,0.6838552,0.6219521,0.6373723,0.6997419,0.6072788,0.5614918,0.7758533,0.8183699,0.5612803
0.1250951,0.3674689,0.1155304,0.2413736,0.587307,0.6403606,0.7058788,0.5261655,0.7323338,0.61413,0.560286,0.4007626,0.6493669,0.5191513,0.6270651,0.5367142,0.5347288,0.7300965,0.6442722,0.6113492,0.6618358,0.7055441,0.3028594,0.188706,0.1737379,0.1574152,0.206115,0.09242198,0.02947941,0.4240615,0.2879815,0.678584,0.5684292,0.7625812,0.7256104,0.5293686,0.5071574,0.6467941,0.6058531,0.4027172,0.6159701,0.5452171,0.5448118,0.3923502,0.4257881,0.6052425,0.623589,0.05673525,0.240223,0.3781473,0.4388539,0.5325025,0.5943874,0.4318938,0.3764427,0.4161952,0.573033,0.7423321,0.6056802,0.5423298,0.4808506,0.6662095,0.5522881,0.7092608,0.177728,0.0132782,0.4539895,0.6378578,0.1030644,0.2907194,0.280012,0.3134245,0.5120748,0.3863892,0.6116161,0.7548999,0.6053035,0.6269196,0.6801391,0.7327685,0.3674853,0.6580778,0.4452187,0.6595445,0.4120454,0.5966582,0.3001837,0.5574251,0.6766425,0.09002402,0.04631471,0.5399328,0.6948748,0.6330305,0.63625,0.7042326,0.6093176,0.5595019,0.77882,0.8198389,0.5704455
0.1312528,0.3777429,0.1252477,0.2476929,0.636841,0.6352901,0.7134099,0.5129637,0.7377023,0.6115603,0.5686149,0.4357369,0.6435983,0.5174567,0.6209157,0.5368444,0.5348083,0.7278528,0.6418945,0.6118481,0.6614208,0.709109,0.2910527,0.1759116,0.167293,0.1206312,0.2006851,0.1146622,0.02283335,0.4320879,0.2606004,0.6672535,0.572885,0.7597746,0.7256067,0.5286887,0.5095614,0.6528528,0.6073332,0.3948956,0.6191682,0.5477945,0.5441326,0.3911632,0.4196521,0.6011709,0.6210005,0.04410304,0.2403109,0.3811624,0.446553,0.5369801,0.601863,0.4278058,0.3552547,0.423434,0.5297085,0.7838642,0.5901815,0.5710502,0.4663763,0.6612008,0.5657609,0.7043216,0.1546187,0.02981116,0.4119646,0.6165283,0.1159059,0.2648546,0.3037347,0.3213918,0.5076424,0.4074223,0.6069906,0.7604958,0.5980899,0.6382707,0.6277701,0.7306985,0.4303606,0.6380171,0.4351396,0.6493562,0.4460748,0.5868764,0.3213535,0.5442727,0.6702051,0.08300315,0.07217525,0.5298238,0.6418363,0.5918776,0.6362097,0.6891924,0.6030354,0.5684816,0.7699845,0.8213834,0.5755813
0.1429397,0.3729175,0.1290204,0.2493578,0.653929,0.6313441,0.7167695,0.519564,0.7347664,0.6090145,0.5778545,0.4224725,0.6311219,0.5149589,0.6236513,0.5369185,0.5347127,0.725326,0.6393589,0.6132436,0.6615351,0.7091678,0.2970008,0.1639433,0.1619567,0.1314601,0.1951834,0.1354184,0.01835606,0.4300027,0.2365509,0.6647883,0.5774401,0.7541582,0.7251437,0.5277052,0.5088965,0.6489217,0.6078001,0.392076,0.6182566,0.549347,0.5442544,0.3896685,0.422638,0.6025106,0.6189213,0.04824233,0.2390313,0.384104,0.4505616,0.5392296,0.6038295,0.4323896,0.3599703,0.4181165,0.5227628,0.7912012,0.5668147,0.6225591,0.4759283,0.6425326,0.5717299,0.7098258,0.1359265,0.05207011,0.4307856,0.5854786,0.1130448,0.2827072,0.2902932,0.331545,0.5057425,0.3985873,0.6086484,0.7627844,0.5942513,0.6442519,0.6066624,0.7251685,0.490178,0.6234472,0.438253,0.6458229,0.4838986,0.5833175,0.3340091,0.5512034,0.6639232,0.08466401,0.08556145,0.5225655,0.6106477,0.6082352,0.6361522,0.6923816,0.6051726,0.5659553,0.7650098,0.8210017,0.5805364
0.1370784,0.3862053,0.1221452,0.2508545,0.6698355,0.633412,0.7098356,0.5063904,0.7366498,0.6061271,0.5733508,0.4499265,0.6374879,0.5162004,0.6188229,0.5367604,0.5347102,0.7228597,0.6366633,0.6146152,0.6611962,0.7100446,0.28642,0.1699064,0.1567763,0.1091819,0.1893921,0.1565545,0.01517212,0.4332297,0.2488845,0.6700214,0.583596,0.7570075,0.7281765,0.5272595,0.510687,0.6508879,0.6068155,0.389566,0.6200188,0.5464544,0.5441958,0.3904399,0.4181255,0.5999488,0.619978,0.03839611,0.2409444,0.3870509,0.4546661,0.5347576,0.6054373,0.4200025,0.3645494,0.419863,0.5400714,0.7953061,0.5821239,0.597953,0.4711653,0.6602376,0.5764551,0.7084538,0.1293586,0.07083824,0.4220003,0.5802073,0.1088752,0.2752619,0.320959,0.3157236,0.5036663,0.4032476,0.605319,0.7578945,0.5905874,0.6502398,0.6054618,0.7336996,0.4602861,0.6071375,0.4415436,0.6526217,0.4646983,0.5904171,0.3099599,0.5475683,0.6669594,0.08385226,0.06298828,0.5335657,0.6371779,0.5742405,0.6359012,0.6958804,0.6008543,0.5636597,0.7673054,0.8206426,0.585672
0.1570847,0.4098425,0.1334547,0.2524648,0.701611,0.6294025,0.7196981,0.4999386,0.7376703,0.6029102,0.5915574,0.481682,0.6243148,0.5143014,0.6179226,0.5367553,0.5347072,0.7183925,0.6305715,0.6157289,0.6610624,0.7066309,0.2788926,0.157097,0.1537026,0.08071202,0.1720263,0.1782947,0.01320618,0.4339917,0.2263751,0.6631165,0.5906924,0.7482432,0.7229622,0.5263336,0.5144162,0.6562073,0.6085848,0.387618,0.6207077,0.5542329,0.5441544,0.3882264,0.4153143,0.5989344,0.6165389,0.02866756,0.2329071,0.3895997,0.4626583,0.5434034,0.6072344,0.4329264,0.3497602,0.4287314,0.5176817,0.7989324,0.5222731,0.6862636,0.4605691,0.6369909,0.5711323,0.6882748,0.1153024,0.08520823,0.3940822,0.53141,0.119041,0.2539046,0.3638784,0.3442329,0.4984836,0.4118602,0.6034688,0.7670047,0.5829457,0.6561521,0.5725271,0.6790783,0.5414347,0.5894368,0.4327487,0.6366643,0.5430014,0.5796674,0.3475072,0.5369751,0.6608865,0.08630121,0.1029837,0.5037885,0.6020995,0.5560473,0.6332152,0.6864831,0.59844,0.5709311,0.7586717,0.8216915,0.5911379
0.1478807,0.3974526,0.1442691,0.252482,0.7151357,0.6274235,0.7223225,0.4868809,0.7381657,0.5994287,0.5823593,0.4657091,0.6093979,0.5139094,0.6179206,0.5367404,0.5345907,0.72054,0.6338014,0.6166858,0.6608372,0.7036518,0.2766509,0.149086,0.1454248,0.09533934,0.1840956,0.2187996,0.01428796,0.430902,0.2096489,0.6609041,0.5988581,0.7512988,0.7174954,0.5255225,0.5124679,0.6545649,0.6090545,0.3860421,0.6214623,0.5508175,0.5440437,0.3879143,0.4160156,0.5976492,0.6151813,0.03284939,0.2375899,0.3942316,0.4586648,0.5453355,0.6065084,0.4125644,0.3320216,0.440955,0.5093029,0.7944506,0.5405143,0.6454005,0.4476306,0.6287526,0.5781761,0.6775214,0.08672664,0.1064515,0.4024745,0.5373533,0.1180258,0.2405022,0.3408338,0.3789813,0.4955072,0.4161551,0.5998505,0.7646872,0.5867273,0.6618521,0.5111337,0.7056425,0.5619628,0.5571806,0.4305118,0.6414999,0.5234526,0.5754089,0.362022,0.5406521,0.6548594,0.1004148,0.1220075,0.5158067,0.5917903,0.5393232,0.6272804,0.683085,0.5960727,0.5738245,0.7630785,0.8216341,0.5964869
0.152835,0.4234685,0.1386478,0.2520331,0.6861203,0.6254268,0.7245885,0.49334,0.7382935,0.5952757,0.5870793,0.4989899,0.6170483,0.5138232,0.6175203,0.536637,0.5345942,0.7165197,0.6268294,0.6175308,0.6607029,0.6991789,0.2824692,0.1396179,0.1491473,0.06511647,0.1779375,0.1985708,0.01584095,0.4349055,0.2168634,0.6589122,0.6080534,0.7450559,0.7207384,0.5249285,0.5160705,0.6576987,0.6081676,0.3854043,0.6223881,0.5525782,0.5439025,0.3888174,0.4153247,0.5957089,0.6177315,0.02831505,0.2357769,0.3919926,0.4669171,0.541359,0.607731,0.4282219,0.3419525,0.4355777,0.5019916,0.7987782,0.5576523,0.6660211,0.4546395,0.611441,0.5767474,0.6994641,0.1009981,0.09816184,0.3859061,0.5608049,0.1177958,0.226339,0.3872237,0.3595372,0.5012017,0.420589,0.6015809,0.7660451,0.579072,0.6672554,0.5210635,0.7172888,0.5175129,0.5728368,0.4311191,0.6317741,0.5031855,0.570994,0.3776099,0.5334468,0.6578193,0.09261815,0.1453297,0.5106655,0.5969118,0.5234556,0.6181485,0.679396,0.5935082,0.5768347,0.7609254,0.8211553,0.601856
0.1618496,0.4532861,0.1502026,0.2532834,0.72758,0.621501,0.7280663,0.4805977,0.736542,0.5898612,0.5962344,0.5169483,0.5927726,0.5133106,0.6191519,0.536625,0.5344769,0.7147406,0.6150358,0.6184234,0.6601943,0.6956943,0.274398,0.1156322,0.1329334,0.04922991,0.1655587,0.2654748,0.02561965,0.4287312,0.2011405,0.6504763,0.6284552,0.7334987,0.7150946,0.5245697,0.5187961,0.6610174,0.610009,0.3855027,0.6234729,0.5572075,0.5433702,0.3876967,0.415426,0.593658,0.6139238,0.02326008,0.2296298,0.4014906,0.4748256,0.5489273,0.6070665,0.3883763,0.2960326,0.4467323,0.4887813,0.7907884,0.5115148,0.7139028,0.4398656,0.6004062,0.5611374,0.6331915,0.07626103,0.1135015,0.3786911,0.5149519,0.1108603,0.2112828,0.4142609,0.4503119,0.4888052,0.4249116,0.5945227,0.7671309,0.5754541,0.6729011,0.5279295,0.6395701,0.5915585,0.5436398,0.4376251,0.6145752,0.5808837,0.5660669,0.4277976,0.5224213,0.6489015,0.1211617,0.1701124,0.4916347,0.5738819,0.5005578,0.575403,0.6759861,0.5880001,0.5836416,0.7560715,0.8206163,0.6073455
0.1705379,0.4697094,0.1630461,0.2529199,0.7390563,0.6194318,0.7276303,0.4746675,0.7300664,0.5847757,0.6006964,0.535133,0.6012928,0.513299,0.620621,0.5366037,0.5345828,0.7126706,0.6233391,0.6193289,0.660059,0.6923242,0.2746269,0.1284802,0.1411143,0.03257242,0.1598838,0.2516257,0.03158957,0.4237572,0.2048532,0.6515187,0.6396407,0.7377455,0.7115576,0.5244943,0.5175661,0.6601943,0.6105503,0.3880874,0.624162,0.5556875,0.5437333,0.3877585,0.4157511,0.5893754,0.6112611,0.02049037,0.2270001,0.3994232,0.471109,0.5506971,0.6059424,0.4092942,0.3087522,0.4491207,0.4951978,0.7730269,0.4895923,0.7022718,0.4224373,0.592674,0.5365959,0.6631101,0.05410456,0.1206702,0.3719614,0.496273,0.1000214,0.1927952,0.4408819,0.424391,0.492246,0.4334297,0.597985,0.7660432,0.5687421,0.6784295,0.5706019,0.6991507,0.6020259,0.5328597,0.4337836,0.6202264,0.5621114,0.5608512,0.3936678,0.5299042,0.6458965,0.1097509,0.2319991,0.4981239,0.5760037,0.4936286,0.606284,0.6723529,0.5848873,0.5870392,0.7502488,0.8208428,0.6131329
0.1657585,0.4377002,0.1564303,0.2528481,0.7473044,0.6234588,0.7264309,0.4688733,0.734022,0.5787833,0.6051756,0.5539028,0.5834849,0.5135139,0.6223403,0.5366037,0.5344687,0.7108627,0.619356,0.6204199,0.6604205,0.6886539,0.2750294,0.1011117,0.1367924,0.01943642,0.1535877,0.2360207,0.03955907,0.4265341,0.1990167,0.6549484,0.6178069,0.7414939,0.7080597,0.5244177,0.520263,0.6590446,0.6095456,0.3864335,0.6243082,0.5582663,0.5429748,0.3876521,0.415213,0.591201,0.6125902,0.02153841,0.2237656,0.3970246,0.4787135,0.54719,0.607581,0.392017,0.3208082,0.4490987,0.4825014,0.7822268,0.5026393,0.7224107,0.4313607,0.5838553,0.5494163,0.664697,0.06289263,0.1181575,0.3659508,0.5080696,0.115812,0.1753676,0.4697901,0.4008855,0.4849932,0.4291719,0.5962152,0.7674429,0.5721298,0.6838663,0.5457605,0.6633375,0.5796457,0.5255022,0.4313496,0.6261194,0.5982813,0.5555885,0.4103743,0.5262499,0.6518853,0.1353524,0.1972649,0.4845875,0.5658014,0.509748,0.5919808,0.6692,0.5908465,0.5802697,0.7533002,0.8212218,0.6186932
0.1784641,0.4857626,0.1769422,0.254559,0.7592076,0.6128381,0.7279263,0.4580995,0.7255573,0.5660397,0.6187261,0.5729457,0.5627704,0.5134792,0.6243775,0.5363262,0.5343502,0.7088639,0.610219,0.621734,0.659358,0.6745721,0.2781183,0.07023998,0.1243081,0.02301147,0.1413216,0.2761691,0.04882568,0.4260705,0.1987906,0.6527718,0.6517496,0.729033,0.7027566,0.5246421,0.5211293,0.6624994,0.61104,0.3947321,0.6242548,0.5590467,0.5417587,0.3869431,0.4141563,0.5875907,0.6079953,0.01753739,0.2215097,0.4033032,0.4826898,0.5539183,0.604223,0.3994426,0.2511676,0.4449884,0.4615791,0.7527009,0.4801831,0.7327594,0.4027321,0.5772047,0.5000873,0.6336104,0.03588037,0.1243366,0.3592447,0.4777604,0.09278372,0.1367462,0.5276662,0.5067422,0.4768801,0.4423896,0.5926802,0.7614652,0.5612718,0.6891205,0.4981471,0.6068264,0.6144778,0.5138747,0.4422427,0.6085055,0.6472521,0.5436692,0.4454399,0.5144783,0.6427403,0.1518655,0.2611669,0.470136,0.5584091,0.492058,0.5426602,0.6665873,0.5782812,0.5902014,0.745477,0.822364,0.6244228
0.1748759,0.5033683,0.1692882,0.2542354,0.7542474,0.6150654,0.7241561,0.4536792,0.7161897,0.5724367,0.6142196,0.6128575,0.573487,0.5134515,0.6257197,0.5364147,0.5342689,0.7065684,0.6053198,0.6231329,0.6598696,0.6800435,0.2765125,0.05364209,0.1282415,0.01155484,0.1478265,0.2872071,0.05828113,0.4228721,0.2008323,0.6566789,0.6765953,0.724248,0.705349,0.5248185,0.5224077,0.6641002,0.6119044,0.3922455,0.6240834,0.5614097,0.5424734,0.3864431,0.4112423,0.586135,0.6064479,0.01461177,0.2198603,0.4049105,0.4890814,0.5555652,0.6018376,0.3948689,0.2665673,0.4273057,0.4747568,0.742577,0.4753914,0.7299805,0.4130133,0.5745336,0.518644,0.6224972,0.02583511,0.1231747,0.3430145,0.4865844,0.08137907,0.1566059,0.5575221,0.4770391,0.4810129,0.4472092,0.5890062,0.7584072,0.563075,0.6994768,0.4903878,0.6530186,0.6184899,0.5187696,0.447517,0.5964583,0.6155311,0.5375806,0.482143,0.510011,0.6367079,0.1906777,0.3307898,0.4640184,0.5443675,0.4896829,0.5587378,0.6646813,0.5816855,0.5966277,0.747732,0.8213677,0.6353026
0.1819341,0.5207904,0.1852751,0.2554094,0.7579675,0.6173435,0.726647,0.4632798,0.7212073,0.5596034,0.6096931,0.5928683,0.5520799,0.5133437,0.6234462,0.5365033,0.5344564,0.7042743,0.6002358,0.6249176,0.6596424,0.6848977,0.2750725,0.08652434,0.1199794,0.04166301,0.135344,0.2824953,0.06795535,0.4243323,0.1994524,0.6496085,0.6638122,0.7188668,0.700009,0.5249648,0.5236558,0.6635988,0.6115908,0.3900402,0.6238729,0.5602598,0.5419421,0.3863502,0.4129712,0.5872726,0.6094711,0.01578063,0.2194937,0.4062146,0.485761,0.55231,0.5988996,0.400036,0.2819963,0.4375832,0.4683504,0.7434393,0.4668391,0.7327119,0.3916239,0.5797434,0.5234811,0.6026877,0.04546853,0.1238948,0.3517334,0.469136,0.1017563,0.1173722,0.498666,0.5351478,0.4727316,0.4378211,0.5908243,0.7639943,0.5657765,0.6943301,0.4833077,0.5982063,0.6111915,0.515581,0.4528582,0.6024546,0.6318507,0.5496485,0.4635176,0.505103,0.6398094,0.1691454,0.295793,0.4775552,0.5510353,0.4905836,0.5275786,0.6629745,0.5748504,0.5934901,0.7440042,0.8218187,0.6300579
